;代码 x y 名称 范围 数量 时间
H102 363 146 黑色恶蛆8 30 5 10
H102 172 59 黑色恶蛆8 30 5 10
H102 210 93 黑色恶蛆8 30 5 10
H102 262 140 黑色恶蛆8 30 5 10
H102 309 19 黑色恶蛆8 30 5 10
H102 350 303 黑色恶蛆8 30 5 10
H102 111 105 黑色恶蛆8 30 5 10
H102 158 149 黑色恶蛆8 30 5 10
H102 200 200 黑色恶蛆8 30 5 10
H102 255 306 黑色恶蛆8 30 5 10
H102 287 286 黑色恶蛆8 30 5 10
H102 56 158 黑色恶蛆8 30 5 10
H102 153 237 黑色恶蛆8 30 5 10
H102 112 250 黑色恶蛆8 30 5 10
H102 114 314 黑色恶蛆8 30 5 10
H102 304 340 黑色恶蛆8 30 5 10
H102 200 200 楔蛾8 200 35 10

H105 100 90 骷髅长枪兵8 100 50 25
H105 100 90 骷髅刀斧手8 100 50 25
H105 100 90 骷髅弓箭手8 100 50 25
H105 100 90 骷髅弓箭手8 100 2 25

H106 75 114 神兽 150 100 20
H106 75 114 蝎子王 150 100 20
H106 75 114 蜈蚣王 150 25 30
H106 75 114 钉耙猫王 150 100 30
H106 75 114 多钩猫王 150 100 30
H106 75 114 虎蛇王 150 100 20
H106 75 114 地狱犬 150 100 20
H106 75 114 电僵王8 150 25 30
H106 75 114 楔蛾王 150 100 30
H106 75 114 红蛇王 150 100 30

;圣域
;------------------------------------------------------
B103A 11 12 圣域精灵 1 1 9
B104A 11 12 圣域炎兽 1 1 9
B105A 11 12 圣域卫士 1 1 9
B106A 11 12 圣域将军 1 1 9
B107A 11 12 圣域钳虫 1 1 9
B108A 11 12 圣域月魔 1 1 9
B109A 11 12 圣域猪卫 1 1 9
B110A 11 12 圣域魔魂 1 1 9
B111A 11 12 圣域骷髅 1 1 9
B112A 11 12 圣域蝙蝠 1 1 9
B113A 11 12 圣域稻草人 1 1 9
B114A 11 12 圣域尸王 1 1 9
B115A 11 12 圣域弓箭手 1 1 9
B116A 11 12 圣域祭司 1 1 9
B117A 11 12 圣域雕像 1 1 9
B118A 11 12 圣域花吻 1 1 9
B119A 11 12 圣域神龙 1 1 9
B120A 11 12 圣域血魔 1 1 9
B121A 11 12 圣域楔蛾 1 1 9
B122A 11 12 圣域勇士 1 1 9
B123A 11 12 圣域护法 1 1 9
B124A 11 12 圣域神鹰 1 1 9
B125A 11 12 圣域牛魔 1 1 9
B126A 11 12 圣域杀手 1 1 9
B127A 11 12 圣域巨虫 1 1 9
B128A 11 12 圣域多钩猫 1 1 9
B129A 11 12 圣域教主 1 1 9
B130A 11 12 圣域金刚 1 1 9
B131A 11 12 圣域刀斧手 1 1 9
B132A 11 12 圣域魔蝎 1 1 9
B133A 11 12 圣域蛇王 1 1 9
B134A 11 12 圣域冥狼 1 1 9
B135A 11 12 圣域侍卫 1 1 9
B136A 11 12 圣域力士 1 1 9
B137A 11 12 圣域天狼 1 1 9
B138A 11 12 圣域蝎卫 1 1 9
B139A 11 12 圣域修罗 1 1 9
B140A 11 12 圣域牛魔王 1 1 9

;赌场
T103 19 19 羊 20 30 5
T109 50 50 掷斧骷髅9 50 100 5
T1061 20 20 骷髅 20 10 5
T1061 20 20 骷髅战士 20 10 5
T1062 20 20 骷髅战将 20 10 5
T1062 20 20 掷斧骷髅 20 10 5
T1063 20 20 骷髅精灵 20 20 5
T115 100 100 闪电僵尸 100 20 5
T115 100 100 墓穴僵尸 100 20 5
T115 100 100 土栖僵尸 100 20 5
T115 100 100 腐烂僵尸 100 20 5
T115 100 100 残肢僵尸 100 20 5
T118A 14 17 沃玛教主1 5 20 5
T119 50 50 沃玛教主 50 30 5
T131 15 11 弓箭守卫 0 1 10
T131 10 16 弓箭守卫 0 1 10
T131 10 6 弓箭守卫 0 1 10
T131 4 11 弓箭守卫 0 1 10
T132 21 25 邪恶钳虫 20 5 5
T134 32 9 祖玛卫士 1 1 10
T134 30 11 祖玛卫士 1 1 10
T134 38 13 祖玛卫士 1 1 10
T134 26 15 祖玛卫士 1 1 10
T134 24 17 祖玛卫士 1 1 10
T134 22 19 祖玛卫士 1 1 10
T134 21 20 祖玛卫士 1 1 10
T134 20 21 祖玛卫士 1 1 10
T134 18 23 祖玛卫士 1 1 10
T134 17 24 祖玛卫士 1 1 10
T134 16 25 祖玛卫士 1 1 10
T134 15 26 祖玛卫士 1 1 10
T134 14 27 祖玛卫士 1 1 10
T134 13 28 祖玛卫士 1 1 10
T134 12 29 祖玛卫士 1 1 10
T134 10 31 祖玛卫士 1 1 10
T134 8 32 祖玛卫士 1 1 10
T134 6 34 祖玛卫士 1 1 10
T138 10 10 大老鼠 10 10 5
T139 19 24 祖玛教主 1 1 5
T140 15 15 祖玛卫士 15 10 5

;卧龙山庄
nhero1	66	48	大祭司元离	0	1	60	0	251	1
nhero1	121	125	卧龙战将	125	35	21	0	239	1
nhero1	122	124	卧龙战将1	125	35	21	0	239	1
nhero1	123	123	卧龙魔将	125	30	22	0	239	1
nhero1	124	122	卧龙魔将1	125	30	22	0	239	1
nhero1	125	121	卧龙道尊	125	30	23	0	239	1
nhero1	125	124	卧龙道尊1	125	30	23	0	239	1
nhero1	124	125	斩浪（卧龙）	125	5	34	0	239	1
nhero1	123	123	飞鸿（卧龙）	125	5	34	0	239	1
nhero1	122	121	风云（卧龙）	125	5	34	0	239	1
nhero1	121	123	新月（卧龙）	125	5	34	0	239	1
nhero1	121	122	青城（卧龙）	125	5	34	0	239	1
nhero1	122	126	御风（卧龙）	125	5	34	0	239	1
